#  STM32F446  This was auto-generated by make-af-csv.py
Port ,Pin ,AF0        ,AF1         ,AF2     ,AF3             ,AF4                 ,AF5                ,AF6               ,AF7                                   ,AF8                        ,AF9                       ,AF10               ,AF11,AF12            ,AF13       ,AF14,AF15    ,ADC        ,SYS
PortA,PA9 ,           ,TIM1_CH2    ,        ,                ,I2C3_SMBA           ,SPI2_SCK/I2S2_CK   ,SAI1_SD_B         ,USART1_TX                             ,                           ,                          ,                   ,    ,                ,DCMI_D0    ,    ,EVENTOUT,           ,USB_OTG_FS_VBUS
PortA,PA10,           ,TIM1_CH3    ,        ,                ,                    ,                   ,                  ,USART1_RX                             ,                           ,                          ,USB_OTG_FS_ID      ,    ,                ,DCMI_D1    ,    ,EVENTOUT,           ,
PortA,PA11,           ,TIM1_CH4    ,        ,                ,                    ,                   ,                  ,USART1_CTS                            ,                           ,CAN1_RX                   ,USB_OTG_FS_DM      ,    ,                ,           ,    ,EVENTOUT,           ,
PortA,PA12,           ,TIM1_ETR    ,        ,                ,                    ,                   ,                  ,USART1_RTS                            ,SAI2_FS_B                  ,CAN1_TX                   ,USB_OTG_FS_DP      ,    ,                ,           ,    ,EVENTOUT,           ,
PortA,PA13,JTMS_SWDIO ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortA,PA14,JTCK_SWCLK ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortA,PA15,JTDI       ,TIM2_CH1_ETR,        ,                ,CEC                 ,SPI1_NSS/I2S1_WS   ,SPI3_NSS/I2S3_WS  ,                                      ,UART4_RTS                  ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortB,PB0 ,           ,TIM1_CH2N   ,TIM3_CH3,TIM8_CH2N       ,                    ,                   ,                  ,SPI3_MOSI/I2S3_SD                     ,UART4_CTS                  ,                          ,USB_OTG_HS_ULPI_D1 ,    ,SDIO_D1         ,           ,    ,EVENTOUT,ADC12_IN8  ,
PortB,PB1 ,           ,TIM1_CH3N   ,TIM3_CH4,TIM8_CH3N       ,                    ,                   ,                  ,                                      ,                           ,                          ,USB_OTG_HS_ULPI_D2 ,    ,SDIO_D2         ,           ,    ,EVENTOUT,ADC12_IN9  ,
PortB,PB2 ,           ,TIM2_CH4    ,        ,                ,                    ,                   ,SAI1_SD_A         ,SPI3_MOSI/I2S3_SD                     ,                           ,QUADSPI_CLK               ,USB_OTG_HS_ULPI_D4 ,    ,SDIO_CK         ,           ,    ,EVENTOUT,           ,BOOT1
PortB,PB3 ,JTDO_SWO   ,TIM2_CH2    ,        ,                ,I2C2_SDA            ,SPI1_SCK/I2S1_CK   ,SPI3_SCK/I2S3_CK  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortB,PB4 ,JTRST      ,            ,TIM3_CH1,                ,I2C3_SDA            ,SPI1_MISO          ,SPI3_MISO         ,SPI2_NSS/I2S2_WS                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortB,PB5 ,           ,            ,TIM3_CH2,                ,I2C1_SMBA           ,SPI1_MOSI/I2S1_SD  ,SPI3_MOSI/I2S3_SD ,                                      ,                           ,CAN2_RX                   ,USB_OTG_HS_ULPI_D7 ,    ,FMC_SDCKE1      ,DCMI_D10   ,    ,EVENTOUT,           ,
PortB,PB6 ,           ,            ,TIM4_CH1,CEC             ,I2C1_SCL            ,                   ,                  ,USART1_TX                             ,                           ,CAN2_TX                   ,QUADSPI_BK1_NCS    ,    ,FMC_SDNE1       ,DCMI_D5    ,    ,EVENTOUT,           ,
PortB,PB7 ,           ,            ,TIM4_CH2,                ,I2C1_SDA            ,                   ,                  ,USART1_RX                             ,SPDIFRX_IN0                ,                          ,                   ,    ,FMC_NL          ,DCMI_VSYNC ,    ,EVENTOUT,           ,
PortB,PB8 ,           ,TIM2_CH1_ETR,TIM4_CH3,TIM10_CH1       ,I2C1_SCL            ,                   ,                  ,                                      ,                           ,CAN1_RX                   ,                   ,    ,SDIO_D4         ,DCMI_D6    ,    ,EVENTOUT,           ,
PortB,PB9 ,           ,TIM2_CH2    ,TIM4_CH4,TIM11_CH1       ,I2C1_SDA            ,SPI2_NSS/I2S2_WS   ,SAI1_FS_B         ,                                      ,                           ,CAN1_TX                   ,                   ,    ,SDIO_D5         ,DCMI_D7    ,    ,EVENTOUT,           ,
PortB,PB10,           ,TIM2_CH3    ,        ,                ,I2C2_SCL            ,SPI2_SCK/I2S2_CK   ,SAI1_SCK_A        ,USART3_TX                             ,                           ,                          ,USB_OTG_HS_ULPI_D3 ,    ,                ,           ,    ,EVENTOUT,           ,
PortB,PB11,           ,TIM2_CH4    ,        ,                ,I2C2_SDA            ,                   ,                  ,USART3_RX                             ,SAI2_SD_A                  ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,
PortB,PB12,           ,TIM1_BKIN   ,        ,                ,I2C2_SMBA           ,SPI2_NSS/I2S2_WS   ,SAI1_SCK_B        ,USART3_CK                             ,                           ,CAN2_RX                   ,USB_OTG_HS_ULPI_D5 ,    ,USB_OTG_HS_ID   ,           ,    ,EVENTOUT,           ,
PortB,PB13,           ,TIM1_CH1N   ,        ,                ,                    ,SPI2_SCK/I2S2_CK   ,                  ,USART3_CTS                            ,                           ,CAN2_TX                   ,USB_OTG_HS_ULPI_D6 ,    ,                ,           ,    ,EVENTOUT,           ,USB_OTG_HS_VBUS
PortB,PB14,           ,TIM1_CH2N   ,        ,TIM8_CH2N       ,                    ,SPI2_MISO          ,                  ,USART3_RTS                            ,                           ,TIM12_CH1                 ,                   ,    ,USB_OTG_HS_DM   ,           ,    ,EVENTOUT,           ,
PortB,PB15,RTC_REFIN  ,TIM1_CH3N   ,        ,TIM8_CH3N       ,                    ,SPI2_MOSI/I2S2_SD  ,                  ,                                      ,                           ,TIM12_CH2                 ,                   ,    ,USB_OTG_HS_DP   ,           ,    ,EVENTOUT,           ,
PortC,PC0 ,           ,            ,        ,                ,                    ,                   ,SAI1_MCLK_B       ,                                      ,                           ,                          ,USB_OTG_HS_ULPI_STP,    ,FMC_SDNWE       ,           ,    ,EVENTOUT,ADC123_IN10,
PortC,PC1 ,           ,            ,        ,                ,                    ,SPI3_MOSI/I2S3_SD  ,SAI1_SD_A         ,SPI2_MOSI/I2S2_SD                     ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,ADC123_IN11,
PortC,PC2 ,           ,            ,        ,                ,                    ,SPI2_MISO          ,                  ,                                      ,                           ,                          ,USB_OTG_HS_ULPI_DIR,    ,FMC_SDNE0       ,           ,    ,EVENTOUT,ADC123_IN12,
PortC,PC3 ,           ,            ,        ,                ,                    ,SPI2_MOSI/I2S2_SD  ,                  ,                                      ,                           ,                          ,USB_OTG_HS_ULPI_NXT,    ,FMC_SDCKE0      ,           ,    ,EVENTOUT,ADC123_IN13,
PortC,PC4 ,           ,            ,        ,                ,                    ,I2S1_MCK           ,                  ,                                      ,SPDIFRX_IN2                ,                          ,                   ,    ,FMC_SDNE0       ,           ,    ,EVENTOUT,ADC12_IN14 ,
PortC,PC5 ,           ,            ,        ,                ,                    ,                   ,                  ,USART3_RX                             ,SPDIFRX_IN3                ,                          ,                   ,    ,FMC_SDCKE0      ,           ,    ,EVENTOUT,ADC12_IN15 ,
PortC,PC6 ,           ,            ,TIM3_CH1,TIM8_CH1        ,I2CFMP1_SCL         ,I2S2_MCK           ,                  ,                                      ,USART6_TX                  ,                          ,                   ,    ,SDIO_D6         ,DCMI_D0    ,    ,EVENTOUT,           ,
PortC,PC7 ,           ,            ,TIM3_CH2,TIM8_CH2        ,I2CFMP1_SDA         ,SPI2_SCK/I2S2_CK   ,I2S3_MCK          ,SPDIFRX_IN1                           ,USART6_RX                  ,                          ,                   ,    ,SDIO_D7         ,DCMI_D1    ,    ,EVENTOUT,           ,
PortC,PC8 ,TRACED0    ,            ,TIM3_CH3,TIM8_CH3        ,                    ,                   ,                  ,UART5_RTS                             ,USART6_CK                  ,                          ,                   ,    ,SDIO_D0         ,DCMI_D2    ,    ,EVENTOUT,           ,
PortC,PC9 ,MCO_2      ,            ,TIM3_CH4,TIM8_CH4        ,I2C3_SDA            ,I2S_CKIN           ,                  ,UART5_CTS                             ,                           ,QUADSPI_BK1_IO0           ,                   ,    ,SDIO_D1         ,DCMI_D3    ,    ,EVENTOUT,           ,
PortC,PC10,           ,            ,        ,                ,                    ,                   ,SPI3_SCK/I2S3_CK  ,USART3_TX                             ,UART4_TX                   ,QUADSPI_BK1_IO1           ,                   ,    ,SDIO_D2         ,DCMI_D8    ,    ,EVENTOUT,           ,
PortC,PC11,           ,            ,        ,                ,                    ,                   ,SPI3_MISO         ,USART3_RX                             ,UART4_RX                   ,QUADSPI_BK2_NCS           ,                   ,    ,SDIO_D3         ,DCMI_D4    ,    ,EVENTOUT,           ,
PortC,PC12,           ,            ,        ,                ,I2C2_SDA            ,                   ,SPI3_MOSI/I2S3_SD ,USART3_CK                             ,UART5_TX                   ,                          ,                   ,    ,SDIO_CK         ,DCMI_D9    ,    ,EVENTOUT,           ,
PortC,PC13,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,RTC_OUT_ALARM/RTC_OUT_CALIB/RTC_TAMP1/RTC_TS/RTC_WAKEUP/(RTC_AF1)/WKUP1
PortC,PC14,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,OSC32_IN
PortC,PC15,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,OSC32_OUT
PortD,PD0 ,           ,            ,        ,                ,                    ,SPI4_MISO          ,SPI3_MOSI/I2S3_SD ,                                      ,                           ,CAN1_RX                   ,                   ,    ,FMC_D2/FMC_DA2  ,           ,    ,EVENTOUT,           ,
PortD,PD1 ,           ,            ,        ,                ,                    ,                   ,                  ,SPI2_NSS/I2S2_WS                      ,                           ,CAN1_TX                   ,                   ,    ,FMC_D3/FMC_DA3  ,           ,    ,EVENTOUT,           ,
PortD,PD2 ,           ,            ,TIM3_ETR,                ,                    ,                   ,                  ,                                      ,UART5_RX                   ,                          ,                   ,    ,SDIO_CMD        ,DCMI_D11   ,    ,EVENTOUT,           ,
PortD,PD3 ,TRACED1    ,            ,        ,                ,                    ,SPI2_SCK/I2S2_CK   ,                  ,USART2_CTS                            ,                           ,QUADSPI_CLK               ,                   ,    ,FMC_CLK         ,DCMI_D5    ,    ,EVENTOUT,           ,
PortD,PD4 ,           ,            ,        ,                ,                    ,                   ,                  ,USART2_RTS                            ,                           ,                          ,                   ,    ,FMC_NOE         ,           ,    ,EVENTOUT,           ,
PortD,PD5 ,           ,            ,        ,                ,                    ,                   ,                  ,USART2_TX                             ,                           ,                          ,                   ,    ,FMC_NWE         ,           ,    ,EVENTOUT,           ,
PortD,PD6 ,           ,            ,        ,                ,                    ,SPI3_MOSI/I2S3_SD  ,SAI1_SD_A         ,USART2_RX                             ,                           ,                          ,                   ,    ,FMC_NWAIT       ,DCMI_D10   ,    ,EVENTOUT,           ,
PortD,PD7 ,           ,            ,        ,                ,                    ,                   ,                  ,USART2_CK                             ,SPDIFRX_IN0                ,                          ,                   ,    ,FMC_NE1         ,           ,    ,EVENTOUT,           ,
PortD,PD8 ,           ,            ,        ,                ,                    ,                   ,                  ,USART3_TX                             ,SPDIFRX_IN1                ,                          ,                   ,    ,FMC_D13/FMC_DA13,           ,    ,EVENTOUT,           ,
PortD,PD9 ,           ,            ,        ,                ,                    ,                   ,                  ,USART3_RX                             ,                           ,                          ,                   ,    ,FMC_D14/FMC_DA14,           ,    ,EVENTOUT,           ,
PortD,PD10,           ,            ,        ,                ,                    ,                   ,                  ,USART3_CK                             ,                           ,                          ,                   ,    ,FMC_D15/FMC_DA15,           ,    ,EVENTOUT,           ,
PortD,PD11,           ,            ,        ,                ,I2CFMP1_SMBA        ,                   ,                  ,USART3_CTS                            ,                           ,QUADSPI_BK1_IO0           ,SAI2_SD_A          ,    ,FMC_A16         ,           ,    ,EVENTOUT,           ,
PortD,PD12,           ,            ,TIM4_CH1,                ,I2CFMP1_SCL         ,                   ,                  ,USART3_RTS                            ,                           ,QUADSPI_BK1_IO1           ,SAI2_FS_A          ,    ,FMC_A17         ,           ,    ,EVENTOUT,           ,
PortD,PD13,           ,            ,TIM4_CH2,                ,I2CFMP1_SDA         ,                   ,                  ,                                      ,                           ,QUADSPI_BK1_IO3           ,SAI2_SCK_A         ,    ,FMC_A18         ,           ,    ,EVENTOUT,           ,
PortD,PD14,           ,            ,TIM4_CH3,                ,I2CFMP1_SCL         ,                   ,                  ,                                      ,SAI2_SCK_A                 ,                          ,                   ,    ,FMC_D0/FMC_DA0  ,           ,    ,EVENTOUT,           ,
PortD,PD15,           ,            ,TIM4_CH4,                ,I2CFMP1_SDA         ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_D1/FMC_DA1  ,           ,    ,EVENTOUT,           ,
PortE,PE0 ,           ,            ,TIM4_ETR,                ,                    ,                   ,                  ,                                      ,                           ,                          ,SAI2_MCLK_A        ,    ,FMC_NBL0        ,DCMI_D2    ,    ,EVENTOUT,           ,
PortE,PE1 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_NBL1        ,DCMI_D3    ,    ,EVENTOUT,           ,
PortE,PE2 ,TRACECLK   ,            ,        ,                ,                    ,SPI4_SCK           ,SAI1_MCLK_A       ,                                      ,                           ,QUADSPI_BK1_IO2           ,                   ,    ,FMC_A23         ,           ,    ,EVENTOUT,           ,
PortE,PE3 ,TRACED0    ,            ,        ,                ,                    ,                   ,SAI1_SD_B         ,                                      ,                           ,                          ,                   ,    ,FMC_A19         ,           ,    ,EVENTOUT,           ,
PortE,PE4 ,TRACED1    ,            ,        ,                ,                    ,SPI4_NSS           ,SAI1_FS_A         ,                                      ,                           ,                          ,                   ,    ,FMC_A20         ,DCMI_D4    ,    ,EVENTOUT,           ,
PortE,PE5 ,TRACED2    ,            ,        ,TIM9_CH1        ,                    ,SPI4_MISO          ,SAI1_SCK_A        ,                                      ,                           ,                          ,                   ,    ,FMC_A21         ,DCMI_D6    ,    ,EVENTOUT,           ,
PortE,PE6 ,TRACED3    ,            ,        ,TIM9_CH2        ,                    ,SPI4_MOSI          ,SAI1_SD_A         ,                                      ,                           ,                          ,                   ,    ,FMC_A22         ,DCMI_D7    ,    ,EVENTOUT,           ,
PortE,PE7 ,           ,TIM1_ETR    ,        ,                ,                    ,                   ,                  ,                                      ,UART5_RX                   ,                          ,QUADSPI_BK2_IO0    ,    ,FMC_D4/FMC_DA4  ,           ,    ,EVENTOUT,           ,
PortE,PE8 ,           ,TIM1_CH1N   ,        ,                ,                    ,                   ,                  ,                                      ,UART5_TX                   ,                          ,QUADSPI_BK2_IO1    ,    ,FMC_D5/FMC_DA5  ,           ,    ,EVENTOUT,           ,
PortE,PE9 ,           ,TIM1_CH1    ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,QUADSPI_BK2_IO2    ,    ,FMC_D6/FMC_DA6  ,           ,    ,EVENTOUT,           ,
PortE,PE10,           ,TIM1_CH2N   ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,QUADSPI_BK2_IO3    ,    ,FMC_D7/FMC_DA7  ,           ,    ,EVENTOUT,           ,
PortE,PE11,           ,TIM1_CH2    ,        ,                ,                    ,SPI4_NSS           ,                  ,                                      ,                           ,                          ,SAI2_SD_B          ,    ,FMC_D8/FMC_DA8  ,           ,    ,EVENTOUT,           ,
PortE,PE12,           ,TIM1_CH3N   ,        ,                ,                    ,SPI4_SCK           ,                  ,                                      ,                           ,                          ,SAI2_SCK_B         ,    ,FMC_D9/FMC_DA9  ,           ,    ,EVENTOUT,           ,
PortE,PE13,           ,TIM1_CH3    ,        ,                ,                    ,SPI4_MISO          ,                  ,                                      ,                           ,                          ,SAI2_FS_B          ,    ,FMC_D10/FMC_DA10,           ,    ,EVENTOUT,           ,
PortE,PE14,           ,TIM1_CH4    ,        ,                ,                    ,SPI4_MOSI          ,                  ,                                      ,                           ,                          ,SAI2_MCLK_B        ,    ,FMC_D11/FMC_DA11,           ,    ,EVENTOUT,           ,
PortE,PE15,           ,TIM1_BKIN   ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_D12/FMC_DA12,           ,    ,EVENTOUT,           ,
PortF,PF0 ,           ,            ,        ,                ,I2C2_SDA            ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A0          ,           ,    ,EVENTOUT,           ,
PortF,PF1 ,           ,            ,        ,                ,I2C2_SCL            ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A1          ,           ,    ,EVENTOUT,           ,
PortF,PF2 ,           ,            ,        ,                ,I2C2_SMBA           ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A2          ,           ,    ,EVENTOUT,           ,
PortF,PF3 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A3          ,           ,    ,EVENTOUT,ADC3_IN9   ,
PortF,PF4 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A4          ,           ,    ,EVENTOUT,ADC3_IN14  ,
PortF,PF5 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A5          ,           ,    ,EVENTOUT,ADC3_IN15  ,
PortF,PF6 ,           ,            ,        ,TIM10_CH1       ,                    ,                   ,SAI1_SD_B         ,                                      ,                           ,QUADSPI_BK1_IO3           ,                   ,    ,                ,           ,    ,EVENTOUT,ADC3_IN4   ,
PortF,PF7 ,           ,            ,        ,TIM11_CH1       ,                    ,                   ,SAI1_MCLK_B       ,                                      ,                           ,QUADSPI_BK1_IO2           ,                   ,    ,                ,           ,    ,EVENTOUT,ADC3_IN5   ,
PortF,PF8 ,           ,            ,        ,                ,                    ,                   ,SAI1_SCK_B        ,                                      ,                           ,TIM13_CH1                 ,QUADSPI_BK1_IO0    ,    ,                ,           ,    ,EVENTOUT,ADC3_IN6   ,
PortF,PF9 ,           ,            ,        ,                ,                    ,                   ,SAI1_FS_B         ,                                      ,                           ,TIM14_CH1                 ,QUADSPI_BK1_IO1    ,    ,                ,           ,    ,EVENTOUT,ADC3_IN7   ,
PortF,PF10,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,DCMI_D11   ,    ,EVENTOUT,ADC3_IN8   ,
PortF,PF11,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,SAI2_SD_B          ,    ,FMC_SDNRAS      ,DCMI_D12   ,    ,EVENTOUT,           ,
PortF,PF12,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A6          ,           ,    ,EVENTOUT,           ,
PortF,PF13,           ,            ,        ,                ,I2CFMP1_SMBA        ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A7          ,           ,    ,EVENTOUT,           ,
PortF,PF14,           ,            ,        ,                ,I2CFMP1_SCL         ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A8          ,           ,    ,EVENTOUT,           ,
PortF,PF15,           ,            ,        ,                ,I2CFMP1_SDA         ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A9          ,           ,    ,EVENTOUT,           ,
PortG,PG0 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A10         ,           ,    ,EVENTOUT,           ,
PortG,PG1 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A11         ,           ,    ,EVENTOUT,           ,
PortG,PG2 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A12         ,           ,    ,EVENTOUT,           ,
PortG,PG3 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A13         ,           ,    ,EVENTOUT,           ,
PortG,PG4 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A14/FMC_BA0 ,           ,    ,EVENTOUT,           ,
PortG,PG5 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,FMC_A15/FMC_BA1 ,           ,    ,EVENTOUT,           ,
PortG,PG6 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,QUADSPI_BK1_NCS    ,    ,                ,DCMI_D12   ,    ,EVENTOUT,           ,
PortG,PG7 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,USART6_CK                  ,                          ,                   ,    ,FMC_INT3        ,DCMI_D13   ,    ,EVENTOUT,           ,
PortG,PG8 ,           ,            ,        ,                ,                    ,                   ,                  ,SPDIFRX_IN2                           ,USART6_RTS                 ,                          ,                   ,    ,FMC_SDCLK       ,           ,    ,EVENTOUT,           ,
PortG,PG9 ,           ,            ,        ,                ,                    ,                   ,                  ,SPDIFRX_IN3                           ,USART6_RX                  ,QUADSPI_BK2_IO2           ,SAI2_FS_B          ,    ,FMC_NCE3/FMC_NE2,DCMI_VSYNC ,    ,EVENTOUT,           ,
PortG,PG10,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,SAI2_SD_B          ,    ,FMC_NE3         ,DCMI_D2    ,    ,EVENTOUT,           ,
PortG,PG11,           ,            ,        ,                ,                    ,                   ,SPI4_SCK          ,SPDIFRX_IN0                           ,                           ,                          ,                   ,    ,                ,DCMI_D3    ,    ,EVENTOUT,           ,
PortG,PG12,           ,            ,        ,                ,                    ,                   ,SPI4_MISO         ,SPDIFRX_IN1                           ,USART6_RTS                 ,                          ,                   ,    ,FMC_NE4         ,           ,    ,EVENTOUT,           ,
PortG,PG13,TRACED2    ,            ,        ,                ,                    ,                   ,SPI4_MOSI         ,                                      ,USART6_CTS                 ,                          ,                   ,    ,FMC_A24         ,           ,    ,EVENTOUT,           ,
PortG,PG14,TRACED3    ,            ,        ,                ,                    ,                   ,SPI4_NSS          ,                                      ,USART6_TX                  ,QUADSPI_BK2_IO3           ,                   ,    ,FMC_A25         ,           ,    ,EVENTOUT,           ,
PortG,PG15,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,USART6_CTS                 ,                          ,                   ,    ,FMC_SDNCAS      ,DCMI_D13   ,    ,EVENTOUT,           ,
PortH,PH0 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,OSC_IN
PortH,PH1 ,           ,            ,        ,                ,                    ,                   ,                  ,                                      ,                           ,                          ,                   ,    ,                ,           ,    ,EVENTOUT,           ,OSC_OUT
