Port ,Pin ,AF0          ,AF1              ,AF2           ,AF3             ,AF4           ,AF5                          ,AF6                ,AF7                    ,AF8      ,AF9      ,AF10       ,AF11,AF12    ,AF13,AF14,AF15    ,ADC
PortA,PA9 ,             ,TIM1_CH2         ,              ,                ,I2C3_SMBA     ,                             ,                   ,USART1_TX              ,         ,         ,OTG_FS_VBUS,    ,        ,    ,    ,EVENTOUT,
PortA,PA10,             ,TIM1_CH3         ,              ,                ,              ,                             ,                   ,USART1_RX              ,         ,         ,OTG_FS_ID  ,    ,        ,    ,    ,EVENTOUT,
PortA,PA11,             ,TIM1_CH4         ,              ,                ,              ,                             ,                   ,USART1_CTS             ,USART6_TX,         ,OTG_FS_DM  ,    ,        ,    ,    ,EVENTOUT,
PortA,PA12,             ,TIM1_ETR         ,              ,                ,              ,                             ,                   ,USART1_RTS             ,USART6_RX,         ,OTG_FS_DP  ,    ,        ,    ,    ,EVENTOUT,
PortA,PA13,JTMS/SWDIO   ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortA,PA14,JTCK/SWCLK   ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortA,PA15,JTDI         ,TIM2_CH1/TIM2_ETR,              ,                ,              ,SPI1_NSS                     ,SPI3_NSS/I2S3_WS   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB0 ,             ,TIM1_CH2N        ,TIM3_CH3      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN8
PortB,PB1 ,             ,TIM1_CH3N        ,TIM3_CH4      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN9
PortB,PB2 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB3 ,JTDO/TRACESWO,TIM2_CH2         ,              ,                ,              ,SPI1_SCK                     ,SPI3_SCK/I2S3_CK   ,                       ,         ,I2C2_SDA ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB4 ,JTRST        ,                 ,TIM3_CH1      ,                ,              ,SPI1_MISO                    ,SPI3_MISO          ,I2S3ext_SD             ,         ,I2C3_SDA ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB5 ,             ,                 ,TIM3_CH2      ,                ,I2C1_SMBA     ,SPI1_MOSI                    ,SPI3_MOSI/I2S3_SD  ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB6 ,             ,                 ,TIM4_CH1      ,                ,I2C1_SCL      ,                             ,                   ,USART1_TX              ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB7 ,             ,                 ,TIM4_CH2      ,                ,I2C1_SDA      ,                             ,                   ,USART1_RX              ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB8 ,             ,                 ,TIM4_CH3      ,TIM10_CH1       ,I2C1_SCL      ,                             ,                   ,                       ,         ,         ,           ,    ,SDIO_D4 ,    ,    ,EVENTOUT,
PortB,PB9 ,             ,                 ,TIM4_CH4      ,TIM11_CH1       ,I2C1_SDA      ,SPI2_NSS/I2S2_WS             ,                   ,                       ,         ,         ,           ,    ,SDIO_D5 ,    ,    ,EVENTOUT,
PortB,PB10,             ,TIM2_CH3         ,              ,                ,I2C2_SCL      ,SPI2_SCK/I2S2_CK             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB12,             ,TIM1_BKIN        ,              ,                ,I2C2_SMBA     ,SPI2_NSS/I2S2_WS             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB13,             ,TIM1_CH1N        ,              ,                ,              ,SPI2_SCK/I2S2_CK             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB14,             ,TIM1_CH2N        ,              ,                ,              ,SPI2_MISO                    ,I2S2ext_SD         ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortB,PB15,RTC_REFIN    ,TIM1_CH3N        ,              ,                ,              ,SPI2_MOSI/I2S2_SD            ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortC,PC0 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN10
PortC,PC1 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN11
PortC,PC2 ,             ,                 ,              ,                ,              ,SPI2_MISO                    ,I2S2ext_SD         ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN12
PortC,PC3 ,             ,                 ,              ,                ,              ,SPI2_MOSI/I2S2_SD            ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN13
PortC,PC4 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN14
PortC,PC5 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,ADC1_IN15
PortC,PC6 ,             ,                 ,TIM3_CH1      ,                ,              ,I2S2_MCK                     ,                   ,                       ,USART6_TX,         ,           ,    ,SDIO_D6 ,    ,    ,EVENTOUT,
PortC,PC7 ,             ,                 ,TIM3_CH2      ,                ,              ,                             ,I2S3_MCK           ,                       ,USART6_RX,         ,           ,    ,SDIO_D7 ,    ,    ,EVENTOUT,
PortC,PC8 ,             ,                 ,TIM3_CH3      ,                ,              ,                             ,                   ,                       ,USART6_CK,         ,           ,    ,SDIO_D0 ,    ,    ,EVENTOUT,
PortC,PC9 ,MCO_2        ,                 ,TIM3_CH4      ,                ,I2C3_SDA      ,I2S_CKIN                     ,                   ,                       ,         ,         ,           ,    ,SDIO_D1 ,    ,    ,EVENTOUT,
PortC,PC10,             ,                 ,              ,                ,              ,                             ,SPI3_SCK/I2S3_CK   ,                       ,         ,         ,           ,    ,SDIO_D2 ,    ,    ,EVENTOUT,
PortC,PC11,             ,                 ,              ,                ,              ,I2S3ext_SD                   ,SPI3_MISO          ,                       ,         ,         ,           ,    ,SDIO_D3 ,    ,    ,EVENTOUT,
PortC,PC12,             ,                 ,              ,                ,              ,                             ,SPI3_MOSI/I2S3_SD  ,                       ,         ,         ,           ,    ,SDIO_CK ,    ,    ,EVENTOUT,
PortC,PC13,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortC,PC14,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortC,PC15,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD0 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD1 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD2 ,             ,                 ,TIM3_ETR      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,SDIO_CMD,    ,    ,EVENTOUT,
PortD,PD3 ,             ,                 ,              ,                ,              ,SPI2_SCK/I2S2_CK             ,                   ,USART2_CTS             ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD4 ,             ,                 ,              ,                ,              ,                             ,                   ,USART2_RTS             ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD5 ,             ,                 ,              ,                ,              ,                             ,                   ,USART2_TX              ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD6 ,             ,                 ,              ,                ,              ,SPI3_MOSI/I2S3_SD            ,                   ,USART2_RX              ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD7 ,             ,                 ,              ,                ,              ,                             ,                   ,USART2_CK              ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD8 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD9 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD10,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD11,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD12,             ,                 ,TIM4_CH1      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD13,             ,                 ,TIM4_CH2      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD14,             ,                 ,TIM4_CH3      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortD,PD15,             ,                 ,TIM4_CH4      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE0 ,             ,                 ,TIM4_ETR      ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE1 ,             ,TIM1_CH2N        ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE2 ,TRACECLK     ,                 ,              ,                ,              ,SPI4_SCK                     ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE3 ,TRACED0      ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE4 ,TRACED1      ,                 ,              ,                ,              ,SPI4_NSS                     ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE5 ,TRACED2      ,                 ,              ,TIM9_CH1        ,              ,SPI4_MISO                    ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE6 ,TRACED3      ,                 ,              ,TIM9_CH2        ,              ,SPI4_MOSI                    ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE7 ,             ,TIM1_ETR         ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE8 ,             ,TIM1_CH1N        ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE9 ,             ,TIM1_CH1         ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE10,             ,TIM1_CH2N        ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE11,             ,TIM1_CH2         ,              ,                ,              ,SPI4_NSS                     ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE12,             ,TIM1_CH3N        ,              ,                ,              ,SPI4_SCK                     ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE13,             ,TIM1_CH3         ,              ,                ,              ,SPI4_MISO                    ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE14,             ,TIM1_CH4         ,              ,                ,              ,SPI4_MOSI                    ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortE,PE15,             ,TIM1_BKIN        ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortH,PH0 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
PortH,PH1 ,             ,                 ,              ,                ,              ,                             ,                   ,                       ,         ,         ,           ,    ,        ,    ,    ,EVENTOUT,
