Port            ,Pin             ,AF0             ,AF1             ,AF2             ,AF3             ,AF4             ,AF5             ,AF6             ,AF7             ,AF8             ,AF9             ,AF10            ,AF11            ,AF12            ,AF13            ,AF14            ,AF15            ,ADC
PORT2           ,P2_6            ,P2_6            ,TRIG_IN4        ,FC9_P4          ,uSDHC0_DATA3    ,SCT0_OUT4       ,PWM1_A0         ,FLEXIO0_D14     ,EZH_PIO26       ,FLEXSPI0_B_DATA2,SINC0_MCLK2     ,SAI0_TX_BCLK    ,ESPI0_DATA2     ,                ,                ,                ,                ,                
PORT2           ,P2_7            ,P2_7            ,TRIG_IN5        ,FC9_P5          ,uSDHC0_DATA2    ,SCT0_OUT5       ,PWM1_B0         ,FLEXIO0_D15     ,EZH_PIO27       ,FLEXSPI0_B_DATA3,SINC0_MBIT2     ,SAI0_TX_FS      ,ESPI0_DATA3     ,                ,                ,                ,                ,                
PORT2           ,P2_8            ,P2_8            ,TRACE_DATA0     ,                ,uSDHC0_DATA7    ,SCT0_IN2        ,PWM1_X0         ,FLEXIO0_D16     ,EZH_PIO28       ,FLEXSPI0_B_DATA4,SINC0_MCLK3     ,SAI1_TXD0       ,                ,                ,                ,                ,                ,                
PORT2           ,P2_9            ,P2_9            ,TRACE_DATA1     ,                ,uSDHC0_DATA6    ,SCT0_IN3        ,PWM1_X1         ,FLEXIO0_D17     ,EZH_PIO29       ,FLEXSPI0_B_DATA5,SINC0_MBIT3     ,SAI1_RXD0       ,                ,                ,                ,                ,                ,                
PORT2           ,P2_10           ,P2_10           ,TRACE_DATA2     ,                ,                ,SCT0_IN4        ,PWM1_X2         ,FLEXIO0_D18     ,EZH_PIO31       ,FLEXSPI0_B_DATA6,SINC0_MCLK4     ,SAI1_RXD1       ,                ,                ,                ,                ,                ,                
PORT2           ,P2_11           ,P2_11           ,TRACE_DATA3     ,                ,                ,SCT0_IN5        ,PWM1_X3         ,FLEXIO0_D19     ,EZH_PIO30       ,FLEXSPI0_B_DATA7,SINC0_MBIT4     ,SAI1_TXD1       ,                ,                ,                ,                ,                ,                
PORT4           ,P4_0            ,P4_0            ,TRIG_IN6        ,FC2_P0          ,                ,CT_INP16        ,                ,                ,EZH_PIO24       ,PLU_IN0         ,SINC0_MCLK3     ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_1            ,P4_1            ,TRIG_IN7        ,FC2_P1          ,                ,CT_INP17        ,                ,                ,EZH_PIO25       ,PLU_IN1         ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_2            ,P4_2            ,TRIG_IN6        ,FC2_P2          ,                ,CT_INP12        ,                ,                ,EZH_PIO26       ,PLU_IN2         ,SINC0_MBIT3     ,                ,                ,                ,                ,                ,                ,ADC1_A4         
PORT4           ,P4_3            ,P4_3            ,TRIG_IN7        ,FC2_P3          ,                ,CT_INP13        ,                ,                ,EZH_PIO27       ,PLU_IN3         ,                ,                ,                ,                ,                ,                ,                ,ADC1_B4         
PORT4           ,P4_4            ,P4_4            ,                ,FC2_P4          ,                ,CT_INP14        ,                ,                ,EZH_PIO28       ,PLU_IN4         ,SINC0_MCLK4     ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_5            ,P4_5            ,                ,FC2_P5          ,                ,CT_INP15        ,                ,                ,EZH_PIO29       ,PLU_IN5         ,SINC0_MBIT4     ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_6            ,P4_6            ,TRIG_OUT4       ,FC2_P6          ,                ,CT_INP18        ,                ,                ,EZH_PIO30       ,PLU_CLK         ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_7            ,P4_7            ,                ,                ,                ,CT_INP19        ,                ,                ,EZH_PIO31       ,                ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_12           ,P4_12           ,USB0_VBUS_DET   ,FC2_P0          ,                ,CT4_MAT0        ,                ,FLEXIO0_D20     ,                ,PLU_OUT0        ,SINC0_MCLK0     ,                ,CAN0_RXD        ,                ,                ,                ,                ,ADC1_A5         
PORT4           ,P4_13           ,P4_13           ,TRIG_IN8        ,FC2_P1          ,USB1_OTGn_ID    ,CT4_MAT1        ,                ,FLEXIO0_D21     ,                ,PLU_OUT1        ,SINC0_MBIT0     ,                ,CAN0_TXD        ,                ,                ,                ,                ,ADC1_B5         
PORT4           ,P4_14           ,P4_14           ,                ,                ,                ,CT4_MAT2        ,                ,FLEXIO0_D22     ,                ,PLU_OUT2        ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_15           ,P4_15           ,TRIG_OUT4       ,                ,#N/A            ,CT4_MAT3        ,                ,FLEXIO0_D23     ,                ,PLU_OUT3        ,SINC0_MCLK_OUT0 ,                ,CAN1_RXD        ,                ,                ,                ,                ,ADC0_A1         
PORT4           ,P4_16           ,P4_16           ,                ,FC2_P2          ,USB1_OTGn_PWR   ,CT3_MAT0        ,                ,FLEXIO0_D24     ,                ,PLU_OUT4        ,SINC0_MCLK1     ,                ,CAN1_TXD        ,                ,                ,                ,                ,ADC0_A6         
PORT4           ,P4_17           ,P4_17           ,TRIG_IN9        ,FC2_P3          ,USB1_OTGn_OC    ,CT3_MAT1        ,                ,FLEXIO0_D25     ,                ,PLU_OUT5        ,SINC0_MBIT1     ,                ,                ,                ,                ,                ,                ,ADC0_B6         
PORT4           ,P4_18           ,P4_18           ,                ,                ,                ,CT3_MAT2        ,                ,FLEXIO0_D26     ,                ,PLU_OUT6        ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_19           ,P4_19           ,TRIG_OUT5       ,                ,                ,CT3_MAT3        ,                ,FLEXIO0_D27     ,                ,PLU_OUT7        ,SINC0_MCLK_OUT1 ,                ,                ,                ,                ,                ,                ,ADC0_B1         
PORT4           ,P4_20           ,P4_20           ,TRIG_IN8        ,FC2_P4          ,                ,CT2_MAT0        ,                ,FLEXIO0_D28     ,                ,                ,SINC0_MCLK2     ,                ,                ,                ,                ,                ,                ,ADC1_A6         
PORT4           ,P4_21           ,P4_21           ,TRIG_IN9        ,FC2_P5          ,                ,CT2_MAT1        ,                ,FLEXIO0_D29     ,                ,                ,SINC0_MBIT2     ,                ,                ,                ,                ,                ,                ,ADC1_B6         
PORT4           ,P4_22           ,P4_22           ,                ,                ,                ,CT2_MAT2        ,                ,FLEXIO0_D30     ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                
PORT4           ,P4_23           ,P4_23           ,TRIG_OUT5       ,FC2_P6          ,                ,CT2_MAT3        ,                ,FLEXIO0_D31     ,                ,                ,SINC0_MCLK_OUT2 ,                ,                ,                ,                ,                ,                ,ADC1_B3         
PORT5           ,P5_0            ,P5_0            ,TRIG_IN10       ,LPTMR0_ALT2     ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B8         
PORT5           ,P5_1            ,P5_1            ,TRIG_OUT6       ,LPTMR1_ALT2     ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B9         
PORT5           ,P5_2            ,P5_2            ,VBAT_WAKEUP_b   ,SPC_LPREQ       ,TAMPER0         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B10        
PORT5           ,P5_3            ,P5_3            ,TRIG_IN11       ,RTC_CLKOUT      ,TAMPER1         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B11        
PORT5           ,P5_4            ,P5_4            ,TRIG_OUT7       ,SPC_LPREQ       ,TAMPER2         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B12        
PORT5           ,P5_5            ,P5_5            ,TRIG_IN10       ,LPTMR0_ALT2     ,TAMPER3         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B13        
PORT5           ,P5_6            ,P5_6            ,TRIG_OUT6       ,LPTMR1_ALT2     ,TAMPER4         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B14        
PORT5           ,P5_7            ,P5_7            ,TRIG_IN11       ,                ,TAMPER5         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B15        
PORT5           ,P5_8            ,P5_8            ,TRIG_OUT7       ,                ,TAMPER6         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B16        
PORT5           ,P5_9            ,P5_9            ,                ,                ,TAMPER7         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC1_B17        
PORT3           ,P3_23           ,P3_23           ,                ,                ,FC6_P3          ,CT_INP11        ,PWM1_X3         ,FLEXIO0_D31     ,EZH_PIO23       ,                ,                ,SAI1_TXD1       ,                ,                ,                ,                ,                ,                
PORT3           ,P3_22           ,P3_22           ,                ,FC8_P6          ,FC6_P2          ,CT_INP10        ,PWM1_X2         ,FLEXIO0_D30     ,EZH_PIO22       ,                ,SIM0_VCCEN      ,SAI1_RXD1       ,                ,                ,                ,                ,                ,                
PORT3           ,P3_21           ,P3_21           ,TRIG_OUT1       ,FC8_P5          ,FC6_P1          ,CT2_MAT3        ,PWM1_B3         ,FLEXIO0_D29     ,EZH_PIO21       ,                ,SIM0_RST        ,SAI1_RXD0       ,PF_SPI_CS1_DIS_n,                ,                ,                ,                ,                
PORT3           ,P3_20           ,P3_20           ,TRIG_OUT0       ,FC8_P4          ,FC6_P0          ,CT2_MAT2        ,PWM1_A3         ,FLEXIO0_D28     ,EZH_PIO20       ,                ,SIM0_PD         ,SAI1_TXD0       ,PF_SPI_CS0_DIS_n,                ,                ,                ,                ,                
PORT3           ,P3_19           ,P3_19           ,                ,FC7_P6          ,                ,CT2_MAT1        ,PWM1_X1         ,FLEXIO0_D27     ,EZH_PIO19       ,                ,                ,SAI1_RX_FS      ,                ,                ,                ,                ,                ,                
PORT3           ,P3_18           ,P3_18           ,                ,                ,FC6_P6          ,CT2_MAT0        ,PWM1_X0         ,FLEXIO0_D26     ,EZH_PIO18       ,                ,                ,SAI1_RX_BCLK    ,                ,                ,                ,                ,                ,                
PORT3           ,P3_17           ,P3_17           ,                ,FC8_P3          ,                ,CT_INP9         ,PWM1_B2         ,FLEXIO0_D25     ,EZH_PIO17       ,                ,SIM0_IO         ,SAI1_TX_FS      ,                ,                ,                ,                ,                ,                
PORT3           ,P3_16           ,P3_16           ,                ,FC8_P2          ,                ,CT_INP8         ,PWM1_A2         ,FLEXIO0_D24     ,EZH_PIO16       ,                ,SIM0_CLK        ,SAI1_TX_BCLK    ,                ,                ,                ,                ,                ,                
PORT3           ,P3_15           ,P3_15           ,                ,FC8_P1          ,                ,CT_INP7         ,PWM1_B1         ,FLEXIO0_D23     ,EZH_PIO15       ,FLEXSPI0_A_DATA7,                ,SAI0_RX_FS      ,PF_SPI_SCKIN    ,                ,                ,                ,                ,                
PORT3           ,P3_14           ,P3_14           ,                ,FC8_P0          ,                ,CT_INP6         ,PWM1_A1         ,FLEXIO0_D22     ,EZH_PIO14       ,FLEXSPI0_A_DATA6,                ,SAI0_RX_BCLK    ,PF_SPI_DATA     ,                ,                ,                ,                ,                
PORT3           ,P3_13           ,P3_13           ,                ,FC7_P5          ,FC6_P5          ,CT1_MAT3        ,PWM1_B0         ,FLEXIO0_D21     ,EZH_PIO13       ,FLEXSPI0_A_DATA5,                ,SAI0_TXD1       ,PF_SPI_CS0_n    ,                ,                ,                ,                ,                
PORT3           ,P3_12           ,P3_12           ,                ,FC7_P4          ,FC6_P4          ,CT1_MAT2        ,PWM1_A0         ,FLEXIO0_D20     ,EZH_PIO12       ,FLEXSPI0_A_DATA4,                ,SAI0_RXD1       ,                ,                ,                ,                ,                ,                
PORT3           ,P3_11           ,P3_11           ,                ,FC6_P3          ,FC7_P5          ,CT1_MAT1        ,PWM0_B3         ,FLEXIO0_D19     ,EZH_PIO11       ,FLEXSPI0_A_DATA3,SIM0_IO         ,SAI0_RXD0       ,PF_QSPI_DATA3   ,                ,                ,                ,                ,                
PORT3           ,P3_10           ,P3_10           ,                ,FC6_P2          ,FC7_P4          ,CT1_MAT0        ,PWM0_A3         ,FLEXIO0_D18     ,EZH_PIO10       ,FLEXSPI0_A_DATA2,SIM0_CLK        ,SAI0_TXD0       ,PF_QSPI_DATA2   ,                ,                ,                ,                ,                
PORT3           ,P3_9            ,P3_9            ,                ,FC6_P5          ,FC7_P2          ,CT_INP5         ,PWM0_B2         ,FLEXIO0_D17     ,EZH_PIO9        ,FLEXSPI0_A_DATA1,SIM0_RST        ,SAI0_TX_FS      ,PF_QSPI_DATA1   ,                ,                ,                ,                ,                
PORT3           ,P3_8            ,P3_8            ,                ,FC6_P4          ,FC7_P0          ,CT_INP4         ,PWM0_A2         ,FLEXIO0_D16     ,EZH_PIO8        ,FLEXSPI0_A_DATA0,SIM0_PD         ,SAI0_TX_BCLK    ,PF_QSPI_DATA0   ,                ,                ,                ,                ,                
PORT3           ,P3_7            ,P3_7            ,                ,FC6_P6          ,FC7_P1          ,CT4_MAT3        ,PWM0_B1         ,FLEXIO0_D15     ,EZH_PIO7        ,FLEXSPI0_A_SCLK ,SIM0_VCCEN      ,SAI0_MCLK       ,PF_QSPI_SCKIN   ,                ,                ,                ,                ,                
PORT3           ,P3_6            ,P3_6            ,CLKOUT          ,FC6_P1          ,                ,CT4_MAT2        ,PWM0_A1         ,FLEXIO0_D14     ,EZH_PIO6        ,FLEXSPI0_A_DQS  ,SIM1_VCCEN      ,SAI1_MCLK       ,PF_QSPI_CS_n    ,FREQME_CLK_OUT1 ,                ,                ,                ,                
PORT3           ,P3_5            ,P3_5            ,                ,FC7_P3          ,                ,CT_INP19        ,PWM0_X3         ,FLEXIO0_D13     ,EZH_PIO5        ,                ,SIM1_IO         ,                ,                ,                ,                ,                ,                ,                
PORT3           ,P3_4            ,P3_4            ,                ,FC7_P2          ,                ,CT_INP18        ,PWM0_X2         ,FLEXIO0_D12     ,EZH_PIO4        ,                ,SIM1_CLK        ,                ,                ,                ,                ,                ,                ,                
PORT3           ,P3_3            ,P3_3            ,                ,FC7_P1          ,                ,CT4_MAT1        ,PWM0_X1         ,FLEXIO0_D11     ,EZH_PIO3        ,                ,SIM1_RST        ,                ,                ,                ,                ,                ,                ,                
PORT3           ,P3_2            ,P3_2            ,                ,FC7_P0          ,                ,CT4_MAT0        ,PWM0_X0         ,FLEXIO0_D10     ,EZH_PIO2        ,                ,SIM1_PD         ,                ,                ,                ,                ,                ,                ,                
PORT3           ,P3_1            ,P3_1            ,TRIG_IN1        ,FC6_P0          ,FC7_P6          ,CT_INP17        ,PWM0_B0         ,FLEXIO0_D9      ,EZH_PIO1        ,FLEXSPI0_A_SS1_b,                ,                ,PF_QSPI_CS1_DIS ,FREQME_CLK_OUT0 ,                ,                ,                ,                
PORT3           ,P3_0            ,P3_0            ,TRIG_IN0        ,                ,FC7_P3          ,CT_INP16        ,PWM0_A0         ,FLEXIO0_D8      ,EZH_PIO0        ,FLEXSPI0_A_SS0_b,                ,                ,PF_QSPI_CS0_DIS ,                ,                ,                ,                ,                
PORT0           ,P0_0            ,P0_0            ,TMS/SWDIO       ,FC1_P0          ,                ,CT_INP0         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_1            ,P0_1            ,TCLK/SWCLK      ,FC1_P1          ,                ,CT_INP1         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_2            ,P0_2            ,TDO/SWO         ,FC1_P2          ,                ,CT0_MAT0        ,UTICK_CAP0      ,                ,                ,                ,                ,I3C0_PUR        ,                ,                ,                ,                ,                ,                
PORT0           ,P0_3            ,P0_3            ,TDI             ,FC1_P3          ,                ,CT0_MAT1        ,UTICK_CAP1      ,                ,                ,HSCMP0_OUT      ,                ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_4            ,P0_4            ,EWM0_IN         ,FC0_P0          ,FC1_P4          ,CT0_MAT2        ,UTICK_CAP2      ,                ,                ,HSCMP1_OUT      ,PDM0_CLK        ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_5            ,P0_5            ,EWM0_OUT_b      ,FC0_P1          ,FC1_P5          ,CT0_MAT3        ,UTICK_CAP3      ,                ,                ,                ,PDM0_DATA0      ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_6            ,P0_6            ,ISPMODE_N       ,FC0_P2          ,FC1_P6          ,CT_INP2         ,                ,                ,                ,HSCMP2_OUT      ,PDM0_DATA1      ,                ,                ,CLKOUT          ,                ,                ,                ,                
PORT0           ,P0_7            ,P0_7            ,                ,FC0_P3          ,                ,CT_INP3         ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                
PORT0           ,P0_8            ,P0_8            ,                ,FC0_P4          ,                ,CT_INP0         ,                ,FLEXIO0_D0      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B8         
PORT0           ,P0_9            ,P0_9            ,                ,FC0_P5          ,                ,CT_INP1         ,                ,FLEXIO0_D1      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B9         
PORT0           ,P0_10           ,P0_10           ,                ,FC0_P6          ,                ,CT0_MAT0        ,                ,FLEXIO0_D2      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B10        
PORT0           ,P0_11           ,P0_11           ,                ,                ,                ,CT0_MAT1        ,                ,FLEXIO0_D3      ,                ,HSCMP2_OUT      ,                ,                ,                ,                ,                ,                ,                ,ADC0_B11        
PORT0           ,P0_12           ,P0_12           ,                ,FC1_P4          ,FC0_P0          ,CT0_MAT2        ,                ,FLEXIO0_D4      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B12        
PORT0           ,P0_13           ,P0_13           ,                ,FC1_P5          ,FC0_P1          ,CT0_MAT3        ,                ,FLEXIO0_D5      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B13        
PORT0           ,P0_14           ,P0_14           ,                ,FC1_P6          ,FC0_P2          ,CT_INP2         ,UTICK_CAP0      ,FLEXIO0_D6      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B14        
PORT0           ,P0_15           ,P0_15           ,                ,                ,FC0_P3          ,CT_INP3         ,UTICK_CAP1      ,FLEXIO0_D7      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B15        
PORT0           ,P0_16           ,P0_16           ,                ,FC0_P0          ,                ,CT0_MAT0        ,UTICK_CAP2      ,FLEXIO0_D0      ,                ,                ,PDM0_CLK        ,I3C0_SDA        ,                ,                ,                ,                ,                ,ADC0_A8         
PORT0           ,P0_17           ,P0_17           ,                ,FC0_P1          ,                ,CT0_MAT1        ,UTICK_CAP3      ,FLEXIO0_D1      ,                ,                ,PDM0_DATA0      ,I3C0_SCL        ,                ,                ,                ,                ,                ,ADC0_A9         
PORT0           ,P0_18           ,P0_18           ,EWM0_IN         ,FC0_P2          ,                ,CT0_MAT2        ,                ,FLEXIO0_D2      ,                ,HSCMP0_OUT      ,PDM0_DATA1      ,                ,                ,                ,                ,                ,                ,ADC0_A10        
PORT0           ,P0_19           ,P0_19           ,EWM0_OUT_b      ,FC0_P3          ,                ,CT0_MAT3        ,                ,FLEXIO0_D3      ,                ,HSCMP1_OUT      ,                ,                ,                ,                ,                ,                ,                ,ADC0_A11        
PORT0           ,P0_20           ,P0_20           ,                ,FC0_P4          ,FC1_P0          ,CT_INP0         ,                ,FLEXIO0_D4      ,                ,                ,                ,I3C0_SDA        ,                ,                ,                ,                ,                ,ADC0_A12        
PORT0           ,P0_21           ,P0_21           ,                ,FC0_P5          ,FC1_P1          ,CT_INP1         ,                ,FLEXIO0_D5      ,                ,                ,                ,I3C0_SCL        ,                ,                ,                ,                ,                ,ADC0_A13        
PORT0           ,P0_22           ,P0_22           ,EWM0_IN         ,FC0_P6          ,FC1_P2          ,CT_INP2         ,                ,FLEXIO0_D6      ,                ,                ,                ,I3C0_PUR        ,                ,                ,                ,                ,                ,ADC0_A14        
PORT0           ,P0_23           ,P0_23           ,EWM0_OUT_b      ,                ,FC1_P3          ,CT_INP3         ,                ,FLEXIO0_D7      ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_A15        
PORT0           ,P0_24           ,P0_24           ,                ,FC1_P0          ,                ,CT0_MAT0        ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B16        
PORT0           ,P0_25           ,P0_25           ,                ,FC1_P1          ,                ,CT0_MAT1        ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,ADC0_B17        
